"","phenotype","mean","sd","Test.Model","True.Model","MAF","Power","ES","R2","ES_AB","ES_BB","N_total_at_Alpha_5e-08"
"974","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.24,0.8,0.65,0.0159447754524154,0.65,1.3,2463.78060190756
"975","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.25,0.8,0.65,0.016390599766052,0.65,1.3,2396.22425790943
"976","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.26,0.8,0.65,0.0168189407732715,0.65,1.3,2334.69065561784
"977","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.27,0.8,0.65,0.0172297984740738,0.65,1.3,2278.54330221493
"978","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.28,0.8,0.65,0.0176231728684591,0.65,1.3,2227.23838391096
"979","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.29,0.8,0.65,0.0179990639564272,0.65,1.3,2180.30890588978
"980","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.3,0.8,0.65,0.0183574717379782,0.65,1.3,2137.35201413433
"981","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.31,0.8,0.65,0.0186983962131121,0.65,1.3,2098.01878161066
"982","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.32,0.8,0.65,0.0190218373818288,0.65,1.3,2062.00592077864
"983","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.33,0.8,0.65,0.0193277952441285,0.65,1.3,2029.04901495593
"984","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.34,0.8,0.65,0.019616269800011,0.65,1.3,1998.91695707013
"985","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.35,0.8,0.65,0.0198872610494764,0.65,1.3,1971.40735566796
"986","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.36,0.8,0.65,0.0201407689925247,0.65,1.3,1946.34272158807
"987","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.37,0.8,0.65,0.0203767936291558,0.65,1.3,1923.56728922233
"988","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.38,0.8,0.65,0.0205953349593698,0.65,1.3,1902.94435725034
"989","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.39,0.8,0.65,0.0207963929831667,0.65,1.3,1884.35405757355
"990","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.4,0.8,0.65,0.0209799677005465,0.65,1.3,1867.69147968365
"991","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.41,0.8,0.65,0.0211460591115092,0.65,1.3,1852.86509218603
"992","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.42,0.8,0.65,0.0212946672160547,0.65,1.3,1839.79541462408
"993","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.43,0.8,0.65,0.0214257920141831,0.65,1.3,1828.41390183298
"994","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.44,0.8,0.65,0.0215394335058944,0.65,1.3,1818.66201033452
"995","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.45,0.8,0.65,0.0216355916911886,0.65,1.3,1810.4904221767
"996","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.46,0.8,0.65,0.0217142665700656,0.65,1.3,1803.8584064389
"997","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.47,0.8,0.65,0.0217754581425256,0.65,1.3,1798.73330261155
"998","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.48,0.8,0.65,0.0218191664085684,0.65,1.3,1795.09011339097
"999","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.49,0.8,0.65,0.0218453913681941,0.65,1.3,1792.91119729476
"1000","smri_vol_scs_pallidum_ROC0_2",1.00323699706458,3.10907764223209,"Additive","Additive",0.5,0.8,0.65,0.0218541330214026,0.65,1.3,1792.18605397018
"1001","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.01,0.8,0.65,0.00360314607003454,0.65,1.3,10970.8573815488
"1002","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.02,0.8,0.65,0.00713350131037141,0.65,1.3,5531.58562005383
"1003","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.03,0.8,0.65,0.0105910657210106,0.65,1.3,3719.25821335671
"1004","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.04,0.8,0.65,0.0139758393019521,0.65,1.3,2813.68511380287
"1005","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.05,0.8,0.65,0.017287822053196,0.65,1.3,2270.82892216977
"1006","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.06,0.8,0.65,0.0205270139747422,0.65,1.3,1909.34437425996
"1007","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.07,0.8,0.65,0.0236934150665907,0.65,1.3,1651.51255476216
"1008","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.08,0.8,0.65,0.0267870253287416,0.65,1.3,1458.47445211898
"1009","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.09,0.8,0.65,0.0298078447611948,0.65,1.3,1308.64214482777
"1010","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.1,0.8,0.65,0.0327558733639503,0.65,1.3,1189.06327726342
"1011","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.11,0.8,0.65,0.0356311111370082,0.65,1.3,1091.49582269454
"1012","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.12,0.8,0.65,0.0384335580803684,0.65,1.3,1010.44546605618
"1013","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.13,0.8,0.65,0.0411632141940309,0.65,1.3,942.108811320017
"1014","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.14,0.8,0.65,0.0438200794779958,0.65,1.3,883.769501258137
"1015","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.15,0.8,0.65,0.046404153932263,0.65,1.3,833.43589058133
"1016","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.16,0.8,0.65,0.0489154375568325,0.65,1.3,789.614592950315
"1017","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.17,0.8,0.65,0.0513539303517044,0.65,1.3,751.163953897774
"1018","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.18,0.8,0.65,0.0537196323168785,0.65,1.3,717.196367469691
"1019","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.19,0.8,0.65,0.0560125434523551,0.65,1.3,687.011441642663
"1020","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.2,0.8,0.65,0.0582326637581339,0.65,1.3,660.049215562279
"1021","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.21,0.8,0.65,0.0603799932342151,0.65,1.3,635.856744784026
"1022","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.22,0.8,0.65,0.0624545318805986,0.65,1.3,614.063801189874
"1023","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.23,0.8,0.65,0.0644562796972845,0.65,1.3,594.364913684666
"1024","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.24,0.8,0.65,0.0663852366842727,0.65,1.3,576.505900421621
"1025","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.25,0.8,0.65,0.0682414028415632,0.65,1.3,560.273635081628
"1026","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.26,0.8,0.65,0.070024778169156,0.65,1.3,545.488176662105
"1027","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.27,0.8,0.65,0.0717353626670512,0.65,1.3,531.996650187507
"1028","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.28,0.8,0.65,0.0733731563352488,0.65,1.3,519.668440797235
"1029","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.29,0.8,0.65,0.0749381591737486,0.65,1.3,508.391384388904
"1030","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.3,0.8,0.65,0.0764303711825508,0.65,1.3,498.06872250276
"1031","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.31,0.8,0.65,0.0778497923616553,0.65,1.3,488.616649109469
"1032","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.32,0.8,0.65,0.0791964227110621,0.65,1.3,479.962320074233
"1033","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.33,0.8,0.65,0.0804702622307713,0.65,1.3,472.042227427347
"1034","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.34,0.8,0.65,0.0816713109207828,0.65,1.3,464.800863631514
"1035","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.35,0.8,0.65,0.0827995687810967,0.65,1.3,458.189618171279
"1036","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.36,0.8,0.65,0.0838550358117129,0.65,1.3,452.165861645952
"1037","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.37,0.8,0.65,0.0848377120126314,0.65,1.3,446.692182281765
"1038","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.38,0.8,0.65,0.0857475973838522,0.65,1.3,441.735747214136
"1039","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.39,0.8,0.65,0.0865846919253754,0.65,1.3,437.267766617143
"1040","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.4,0.8,0.65,0.0873489956372009,0.65,1.3,433.263043203319
"1041","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.41,0.8,0.65,0.0880405085193287,0.65,1.3,429.699593095935
"1042","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.42,0.8,0.65,0.0886592305717589,0.65,1.3,426.558326819879
"1043","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.43,0.8,0.65,0.0892051617944914,0.65,1.3,423.822781339078
"1044","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.44,0.8,0.65,0.0896783021875262,0.65,1.3,421.478895817562
"1045","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.45,0.8,0.65,0.0900786517508634,0.65,1.3,419.514825196585
"1046","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.46,0.8,0.65,0.0904062104845029,0.65,1.3,417.920786837326
"1047","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.47,0.8,0.65,0.0906609783884447,0.65,1.3,416.688936435445
"1048","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.48,0.8,0.65,0.0908429554626889,0.65,1.3,415.813270216544
"1049","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.49,0.8,0.65,0.0909521417072354,0.65,1.3,415.28955110624
"1050","smri_vol_scs_putamen_ROC0_2",0.165630749143386,1.52371947176084,"Additive","Additive",0.5,0.8,0.65,0.0909885371220843,0.65,1.3,415.11525716457
"1051","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.01,0.8,0.65,0.00268675641655795,0.65,1.3,14719.5203296571
"1052","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.02,0.8,0.65,0.00531923492571069,0.65,1.3,7425.04741787802
"1053","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.03,0.8,0.65,0.00789743552745822,0.65,1.3,4994.58447593362
"1054","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.04,0.8,0.65,0.0104213582218005,0.65,1.3,3780.14837284649
"1055","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.05,0.8,0.65,0.0128910030087376,0.65,1.3,3052.1432995057
"1056","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.06,0.8,0.65,0.0153063698882695,0.65,1.3,2567.37136993875
"1057","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.07,0.8,0.65,0.0176674588603962,0.65,1.3,2221.60556634763
"1058","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.08,0.8,0.65,0.0199742699251177,0.65,1.3,1962.73297725167
"1059","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.09,0.8,0.65,0.022226803082434,0.65,1.3,1761.80254533838
"1060","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.1,0.8,0.65,0.024425058332345,0.65,1.3,1601.44416835131
"1061","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.11,0.8,0.65,0.0265690356748508,0.65,1.3,1470.60465575474
"1062","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.12,0.8,0.65,0.0286587351099515,0.65,1.3,1361.91570876208
"1063","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.13,0.8,0.65,0.0306941566376469,0.65,1.3,1270.27668050557
"1064","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.14,0.8,0.65,0.0326753002579371,0.65,1.3,1192.04472640398
"1065","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.15,0.8,0.65,0.0346021659708221,0.65,1.3,1124.54889609978
"1066","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.16,0.8,0.65,0.0364747537763019,0.65,1.3,1065.78644266374
"1067","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.17,0.8,0.65,0.0382930636743765,0.65,1.3,1014.22631856534
"1068","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.18,0.8,0.65,0.0400570956650458,0.65,1.3,968.678174810742
"1069","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.19,0.8,0.65,0.04176684974831,0.65,1.3,928.202730651185
"1070","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.2,0.8,0.65,0.0434223259241689,0.65,1.3,892.049034318725
"1071","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.21,0.8,0.65,0.0450235241926226,0.65,1.3,859.609651276882
"1072","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.22,0.8,0.65,0.0465704445536711,0.65,1.3,830.388075949323
"1073","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.23,0.8,0.65,0.0480630870073145,0.65,1.3,803.974646919602
"1074","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.24,0.8,0.65,0.0495014515535525,0.65,1.3,780.028485615509
"1075","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.25,0.8,0.65,0.0508855381923854,0.65,1.3,758.263772106919
"1076","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.26,0.8,0.65,0.0522153469238131,0.65,1.3,738.439190551115
"1077","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.27,0.8,0.65,0.0534908777478356,0.65,1.3,720.34972275797
"1078","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.28,0.8,0.65,0.0547121306644528,0.65,1.3,703.820203094839
"1079","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.29,0.8,0.65,0.0558791056736649,0.65,1.3,688.700209848343
"1080","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.3,0.8,0.65,0.0569918027754717,0.65,1.3,674.859981492159
"1081","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.31,0.8,0.65,0.0580502219698733,0.65,1.3,662.187126742461
"1082","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.32,0.8,0.65,0.0590543632568697,0.65,1.3,650.583955097656
"1083","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.33,0.8,0.65,0.0600042266364609,0.65,1.3,639.96529661161
"1084","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.34,0.8,0.65,0.0608998121086469,0.65,1.3,630.2567105745
"1085","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.35,0.8,0.65,0.0617411196734277,0.65,1.3,621.393005755613
"1086","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.36,0.8,0.65,0.0625281493308032,0.65,1.3,613.317012102365
"1087","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.37,0.8,0.65,0.0632609010807736,0.65,1.3,605.978556845424
"1088","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.38,0.8,0.65,0.0639393749233387,0.65,1.3,599.333607929892
"1089","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.39,0.8,0.65,0.0645635708584986,0.65,1.3,593.34355537251
"1090","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.4,0.8,0.65,0.0651334888862534,0.65,1.3,587.974607106862
"1091","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.41,0.8,0.65,0.0656491290066029,0.65,1.3,583.19728054467
"1092","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.42,0.8,0.65,0.0661104912195471,0.65,1.3,578.985974760529
"1093","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.43,0.8,0.65,0.0665175755250862,0.65,1.3,575.318611134064
"1094","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.44,0.8,0.65,0.0668703819232201,0.65,1.3,572.176332628618
"1095","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.45,0.8,0.65,0.0671689104139487,0.65,1.3,569.543253784344
"1096","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.46,0.8,0.65,0.0674131609972722,0.65,1.3,567.40625505454
"1097","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.47,0.8,0.65,0.0676031336731904,0.65,1.3,565.754816397869
"1098","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.48,0.8,0.65,0.0677388284417035,0.65,1.3,564.580886115166
"1099","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.49,0.8,0.65,0.0678202453028113,0.65,1.3,563.878781837977
"1100","smri_vol_scs_tp_ROC0_2",0.897806660586622,1.76454120534097,"Additive","Additive",0.5,0.8,0.65,0.0678473842565139,0.65,1.3,563.645121375296
"1101","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.01,0.8,0.65,0.00308739261253944,0.65,1.3,12806.8665735136
"1102","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.02,0.8,0.65,0.0061124136571488,0.65,1.3,6458.96013942172
"1103","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.03,0.8,0.65,0.00907506313382806,0.65,1.3,4343.88436882997
"1104","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.04,0.8,0.65,0.0119753410425772,0.65,1.3,3287.03748187216
"1105","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.05,0.8,0.65,0.0148132473833963,0.65,1.3,2653.49983407857
"1106","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.06,0.8,0.65,0.0175887821562853,0.65,1.3,2231.63216833931
"1107","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.07,0.8,0.65,0.0203019453612442,0.65,1.3,1930.73250978371
"1108","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.08,0.8,0.65,0.022952736998273,0.65,1.3,1705.45039113806
"1109","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.09,0.8,0.65,0.0255411570673718,0.65,1.3,1530.59159608031
"1110","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.1,0.8,0.65,0.0280672055685404,0.65,1.3,1391.04005810315
"1111","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.11,0.8,0.65,0.0305308825017789,0.65,1.3,1277.17690694384
"1112","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.12,0.8,0.65,0.0329321878670874,0.65,1.3,1182.58999327579
"1113","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.13,0.8,0.65,0.0352711216644658,0.65,1.3,1102.84055732263
"1114","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.14,0.8,0.65,0.037547683893914,0.65,1.3,1034.75846954469
"1115","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.15,0.8,0.65,0.0397618745554322,0.65,1.3,976.019376545475
"1116","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.16,0.8,0.65,0.0419136936490203,0.65,1.3,924.880418779693
"1117","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.17,0.8,0.65,0.0440031411746783,0.65,1.3,880.00922591321
"1118","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.18,0.8,0.65,0.0460302171324062,0.65,1.3,840.369915316742
"1119","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.19,0.8,0.65,0.0479949215222041,0.65,1.3,805.145092669021
"1120","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.2,0.8,0.65,0.0498972543440718,0.65,1.3,773.681254066914
"1121","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.21,0.8,0.65,0.0517372155980095,0.65,1.3,745.449789282424
"1122","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.22,0.8,0.65,0.053514805284017,0.65,1.3,720.018622315489
"1123","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.23,0.8,0.65,0.0552300234020945,0.65,1.3,697.031251962916
"1124","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.24,0.8,0.65,0.0568828699522419,0.65,1.3,676.191034233064
"1125","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.25,0.8,0.65,0.0584733449344592,0.65,1.3,657.249239067668
"1126","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.26,0.8,0.65,0.0600014483487463,0.65,1.3,639.995865401006
"1127","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.27,0.8,0.65,0.0614671801951035,0.65,1.3,624.252499634633
"1128","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.28,0.8,0.65,0.0628705404735305,0.65,1.3,609.866706891246
"1129","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.29,0.8,0.65,0.0642115291840274,0.65,1.3,596.707585299841
"1130","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.3,0.8,0.65,0.0654901463265943,0.65,1.3,584.662212189584
"1131","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.31,0.8,0.65,0.066706391901231,0.65,1.3,573.632781065448
"1132","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.32,0.8,0.65,0.0678602659079377,0.65,1.3,563.534278550905
"1133","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.33,0.8,0.65,0.0689517683467142,0.65,1.3,554.292587078383
"1134","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.34,0.8,0.65,0.0699808992175607,0.65,1.3,545.842926020999
"1135","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.35,0.8,0.65,0.0709476585204771,0.65,1.3,538.128563956014
"1136","smri_vol_scs_vedc_ROC0_2",1.44825438899632,1.64607652515859,"Additive","Additive",0.36,0.8,0.65,0.0718520462554634,0.65,1.3,531.099749754579
